id,sub_category,parts,model
4ff664f9-bb24-4b73-bb24-724e4ec5a625,water closet/western toilet,"['bowl', 'water_tank', 'seat_cover', 'flush_push_button']",toilet
3ba6b635-5646-480a-ae06-31aebbb05ccf,water closet/western toilet,"['flush_push_button', 'seat_cover', 'water_tank', 'bowl']",toilet
5dc2e67b-0d7e-42cb-a14f-83b3c7c58a05,water closet/western toilet,"['flush_push_button', 'seat_cover', 'seat', 'tank_cover', 'water_tank', 'bowl']",toilet
4221aec2-9f23-4096-a51d-d9d8200f4f45,water closet/western toilet,"['seat_cover', 'flush_push_button', 'tank_cover', 'bowl', 'water_tank']",toilet
7e71b0a5-fc0a-49f8-aed8-e9893701957c,water closet/western toilet,"['seat', 'seat_cover', 'bowl', 'flush_push_button', 'tank_cover', 'water_tank']",toilet
9881b56d-3722-468b-9141-bc85bd2f9e6f,water closet/western toilet,"['seat', 'bowl', 'seat_cover']",toilet
5364f651-be18-4d2f-9ec4-3bf68e62db05,water closet/western toilet,"['seat_cover', 'bowl', 'seat']",toilet
c396cf41-2ac3-4833-a991-f9c4dd705aa0,water closet/western toilet,"['seat_cover', 'bowl', 'seat']",toilet
bf04f0d1-eb39-48e3-b031-4eb24eb078c8,basket,"['body', 'handle', 'support']",basket
f8262d18-8559-428e-aaf3-afc8b8cc3df4,basket,"['handle', 'support', 'body']",basket
0799c62a-ad5a-4435-9f3d-64f22aaee5c6,basket,"['handle', 'support', 'body']",basket
f527c411-86cd-4779-87dc-b9104d6dc411,basket,"['lid', 'body', 'support']",basket
b24374af-d6f0-4aab-9e2c-db6810ae804c,coat racks,"['base', 'hanger', 'body']",coat racks
b618c4b4-090f-4c93-9c9a-e5e6dbf2589e,coat racks,"['hanger', 'body', 'base', 'support']",coat racks
21172a94-df69-4898-91d0-364919c3a482,cabinet,"['bottom_panel', 'top_panel', 'back_panel', 'shelf', 'door', 'handle', 'vertical_side_panel', 'leg']",cabinet
a91473f4-3575-48bd-8c1f-b02fd97b9c87,cabinet,"['vertical_side_panel', 'handle', 'top_panel', 'door', 'drawer', 'bottom_panel', 'back_panel', 'support', 'leg']",cabinet
51aae220-6d03-4dec-b199-2e507fcd9bb8,cabinet,"['bottom_panel', 'top_panel', 'base', 'door', 'vertical_side_panel', 'back_panel', 'handle', 'leveller']",cabinet
7bb8c4f5-168d-4129-84ab-5ee85393f83a,cabinet,"['leg', 'back_panel', 'base', 'door', 'bottom_panel', 'top_panel', 'vertical_side_panel']",cabinet
b027e751-b63e-4294-a86f-94dc1a69ccba,cabinet,"['base', 'vertical_divider_panel', 'bottom_panel', 'drawer', 'design', 'top_panel', 'back_panel']",cabinet
f5320dc4-a621-494c-8d78-1c140722dc79,cabinet,"['back_panel', 'bottom_panel', 'top_panel', 'vertical_side_panel', 'leg', 'door', 'design', 'base']",cabinet
76d6f1c0-2421-4b7d-aa4e-d53af6a3c297,cabinet,"['vertical_side_panel', 'leg', 'top_panel', 'support', 'bottom_panel', 'handle', 'door', 'design', 'back_panel']",cabinet
88f4e275-ebe2-43c5-a0fa-8f78a03c1800,cabinet,"['handle', 'leg', 'vertical_side_panel', 'bottom_panel', 'top_panel', 'back_panel', 'drawer', 'base', 'design']",cabinet
99a81d4c-6e87-4ec2-8319-de99f7ac88af,cabinet,"['leg', 'door', 'top_panel', 'vertical_side_panel', 'back_panel', 'bottom_panel', 'handle']",cabinet
24dadc8c-112a-40d7-9288-13df5ff483f3,cabinet,"['top_panel', 'bottom_panel', 'back_panel', 'leg', 'vertical_side_panel', 'design', 'shelf', 'base', 'door', 'handle']",cabinet
cd396b05-d6c6-48eb-b687-993db986bd41,cabinet,"['drawer', 'handle', 'base', 'top_panel', 'vertical_side_panel', 'leg', 'door', 'design', 'back_panel']",cabinet
6885ac55-3b6e-45a4-8f2f-dec4c43b739b,cabinet,"['vertical_side_panel', 'bottom_panel', 'top_panel', 'handle', 'leg', 'back_panel', 'drawer', 'door', 'design']",cabinet
5358d8d2-af46-4d26-b59c-8d4c861a2fbd,cabinet,"['leg', 'back_panel', 'bottom_panel', 'top_panel', 'door', 'vertical_side_panel']",cabinet
ccf1f5a9-8d0c-40c3-8245-bd0736988b29,cabinet,"['leg', 'door', 'design', 'vertical_side_panel', 'bottom_panel', 'back_panel', 'top_panel', 'support']",cabinet
853d3613-0fa5-45c2-a54c-5785b3ff7d4d,cabinet,"['back_panel', 'bottom_panel', 'handle', 'drawer', 'top_panel', 'vertical_side_panel', 'leg']",cabinet
7eec6924-a45d-480e-8c28-92ca16cb27e7,cabinet,"['door', 'back_panel', 'top_panel', 'design', 'bottom_panel', 'base', 'vertical_side_panel']",cabinet
65a6932a-cb1a-44ce-89f0-440687a955b1,cabinet,"['leg', 'bottom_panel', 'vertical_side_panel', 'back_panel', 'support', 'shelf', 'top_panel', 'handle', 'drawer']",cabinet
5a65ec41-fbe9-4a5b-8a7e-0ddc8460e007,cabinet,"['design', 'handle', 'drawer', 'leg', 'vertical_side_panel', 'back_panel', 'top_panel', 'bottom_panel']",cabinet
d7995406-7197-4a8f-b048-484be2233a36,cabinet,"['shelf', 'drawer', 'door', 'back_panel', 'vertical_side_panel', 'design', 'handle', 'bottom_panel', 'top_panel', 'leg']",cabinet
bd3b5c23-9462-4f73-b688-03cae9874139,cabinet,"['top_panel', 'back_panel', 'vertical_side_panel', 'base', 'bottom_panel', 'leg', 'handle', 'door']",cabinet
beb90c9c-a659-445b-9597-30da1d27efcc,cabinet,"['leg', 'door', 'handle', 'vertical_divider_panel', 'back_panel', 'top_panel', 'drawer', 'bottom_panel', 'shelf']",cabinet
9035cbd4-2567-4039-828e-a3ac000f8215,cabinet,"['handle', 'vertical_side_panel', 'top_panel', 'leg', 'bottom_panel', 'door', 'back_panel', 'design']",cabinet
dbed3b36-3814-416b-9e76-175e22835f55,cabinet,"['top_panel', 'bottom_panel', 'back_panel', 'leg', 'vertical_side_panel', 'handle', 'door', 'support', 'shelf']",cabinet
138804dd-a6c3-44e8-9e5c-c542f205851f,cabinet,"['vertical_side_panel', 'back_panel', 'leg', 'support', 'design', 'bottom_panel', 'handle', 'door', 'top_panel']",cabinet
cea58d16-e876-4c12-821d-d2ea2b986760,cabinet,"['bottom_panel', 'vertical_side_panel', 'back_panel', 'leg', 'door', 'top_panel', 'handle', 'design']",cabinet
fa03b45b-64e4-40b7-9bdb-e65382f260ed,cabinet,"['design', 'handle', 'drawer', 'top_panel', 'vertical_side_panel', 'back_panel', 'bottom_panel', 'leveller']",cabinet
6b6a60d3-6f69-4290-859b-406433fef140,cabinet,"['support', 'back_panel', 'leg', 'handle', 'vertical_side_panel', 'bottom_panel', 'top_panel', 'door']",cabinet
b8246cb0-2e99-4935-b1f7-b523e7fad8a8,cabinet,"['bottom_panel', 'top_panel', 'door', 'leg', 'vertical_side_panel', 'back_panel']",cabinet
241f219d-24af-41d8-acc1-87f2cba59454,cabinet,"['back_panel', 'door', 'drawer', 'leg', 'top_panel', 'handle', 'bottom_panel', 'vertical_side_panel']",cabinet
69eb46e5-c784-475c-882a-11b23f73f81d,cabinet,"['bottom_panel', 'handle', 'leg', 'vertical_side_panel', 'back_panel', 'top_panel', 'door', 'shelf', 'drawer']",cabinet
74519ee5-4cab-4b29-8afd-139b16d8bc71,cabinet,"['door', 'back_panel', 'vertical_side_panel', 'bottom_panel', 'top_panel', 'handle', 'leg']",cabinet
fb6e8b47-34e0-4eca-b4d0-4106410e0c43,cabinet,"['top_panel', 'handle', 'leg', 'door', 'vertical_side_panel', 'bottom_panel', 'back_panel']",cabinet
8efcaa29-4fb4-4628-91d1-5db7795fcb09,cabinet,"['shelf', 'drawer', 'vertical_side_panel', 'bottom_panel', 'back_panel', 'top_panel', 'design', 'handle']",cabinet
d02b8892-1371-4e3c-9c6f-a19d9ef0bbba,jug,"['mouth', 'body', 'handle', 'base', 'lid']",jug
2c653c20-3778-4a6a-82d9-6e5df0febc9d,jug,"['mouth', 'handle', 'body', 'base']",jug
8876bb49-6abe-4cea-a85a-a4c477311d49,cabinet,"['vertical_side_panel', 'back_panel', 'top_panel', 'bottom_panel', 'handle', 'door', 'support', 'leg']",cabinet
30831960-b543-4a84-8d26-077a094f2fa4,cabinet,"['vertical_side_panel', 'bottom_panel', 'top_panel', 'back_panel', 'support', 'leg', 'door', 'handle']",cabinet
97160fe5-d1c5-460d-a5c7-c4908c86db9c,cabinet,"['back_panel', 'vertical_side_panel', 'design', 'bottom_panel', 'top_panel', 'drawer', 'leg']",cabinet
9cba9887-4d18-48d1-9279-cafa05d1b7d1,cabinet,"['handle', 'back_panel', 'door', 'vertical_side_panel', 'design', 'leg', 'top_panel', 'bottom_panel']",cabinet
0d14fb4b-ebb9-46e2-9f9d-e604281e1aa5,cabinet,"['back_panel', 'top_panel', 'bottom_panel', 'design', 'vertical_side_panel', 'door', 'leg', 'handle']",cabinet
fd32851d-dd5a-4f18-94a1-ebd848a736e1,cabinet,"['back_panel', 'vertical_side_panel', 'leg', 'top_panel', 'base', 'bottom_panel', 'door']",cabinet
d9dc9181-a292-458e-9544-2450ca1abbd7,cabinet,"['door', 'top_panel', 'back_panel', 'drawer', 'vertical_side_panel', 'leg', 'vertical_divider_panel', 'bottom_panel']",cabinet
f883aa8d-a958-4264-8bb0-c7549901197f,cabinet,"['top_panel', 'leg', 'vertical_divider_panel', 'bottom_panel', 'door', 'vertical_side_panel', 'back_panel']",cabinet
ed5369ae-9b13-40ee-af06-0ec9675fe2c3,cabinet,"['leg', 'door', 'top_panel', 'back_panel', 'vertical_side_panel', 'bottom_panel']",cabinet
2f4d0c1d-1146-447a-8bd6-12b6b6971162,cabinet,"['door', 'back_panel', 'drawer', 'top_panel', 'bottom_panel', 'design', 'vertical_side_panel', 'support', 'leg', 'handle']",cabinet
b7982ac9-fd50-4c5d-a1f2-ce7604a53ead,cabinet,"['vertical_side_panel', 'back_panel', 'top_panel', 'bottom_panel', 'door', 'support', 'leg', 'handle']",cabinet
42aeb6cc-624b-4db7-a7d6-5a462b435f70,cabinet,"['bottom_panel', 'leg', 'door', 'top_panel', 'vertical_side_panel', 'support', 'base', 'back_panel', 'handle']",cabinet
c52930c4-c856-4c55-847f-4f050ecef7ac,cabinet,"['back_panel', 'base', 'door', 'vertical_side_panel', 'top_panel', 'handle', 'bottom_panel', 'drawer', 'leg']",cabinet
5418814a-c38a-4d59-984b-32551ad105be,cabinet,"['door', 'vertical_side_panel', 'back_panel', 'bottom_panel', 'top_panel']",cabinet
2ed10a15-31f8-4bd9-ae3d-4d1ff5173dc1,cabinet,"['handle', 'top_panel', 'bottom_panel', 'vertical_divider_panel', 'door', 'vertical_side_panel', 'back_panel', 'leg']",cabinet
84a4ae8d-6280-4962-93f5-58fcd5398da4,cabinet,"['drawer', 'leg', 'back_panel', 'vertical_side_panel', 'door', 'top_panel', 'bottom_panel', 'shelf', 'handle']",cabinet
e69494a1-847f-4dc4-bc7d-fa39f579bfb5,jug,"['base', 'handle', 'body', 'mouth']",jug
23bd6111-a401-4053-8f82-1ee90568434f,cabinet,"['leg', 'top_panel', 'back_panel', 'vertical_side_panel', 'handle', 'bottom_panel', 'design', 'door']",cabinet
30b6dd36-8bf8-410a-b28a-511854f110fe,jug,"['base', 'handle', 'body']",jug
886e71e5-51a3-44b2-92f2-408feb370446,cabinet,"['vertical_side_panel', 'handle', 'bottom_panel', 'top_panel', 'leg', 'back_panel', 'shelf', 'drawer']",cabinet
b2ef9203-2353-42e7-8f4a-e0ea171140ed,jug,"['body', 'lid', 'base', 'handle']",jug
91f4b737-1175-450f-bd08-74c9445eb1a8,jug,"['mouth', 'body', 'handle', 'base', 'lid']",jug
cbc982bf-8e83-4bb7-b27d-835b2e4e2e8b,jug,"['handle', 'base', 'body']",jug
83b523fb-cb82-441e-80ca-5674130a5110,shower,"['pipe', 'shower_hose', 'shower_head', 'nozzle', 'bracket']",shower
a422776b-c376-437d-a9ac-002d82b7ac81,shower,"['pipe', 'shower_head', 'shower_hose', 'nozzle', 'flange', 'bracket']",shower
02e08265-e818-477b-a2ac-32956ebc6e77,shower,"['flange', 'arm', 'bracket', 'pipe', 'nozzle', 'shower_hose', 'shower_head']",shower
0cf81ecc-40ee-4bb7-b531-e58edf8ab2bb,shower,"['shower_hose', 'shower_head', 'flange', 'nozzle', 'bracket', 'pipe']",shower
334e4827-7658-47b6-b68d-a6efb50df522,sinks,"['faucet', 'drain', 'sink']",sinks
1e9ec1ba-5405-405e-b824-5581e46728c0,sofa,"['pillow', 'leg', 'armrest', 'back', 'base', 'seat']",sofa
ed34684d-bf77-4cbc-b703-440082dfac31,sofa,"['armrest', 'leg', 'support', 'base', 'pillow', 'back', 'seat', 'cushion']",sofa
77831f00-0b7b-4404-bb55-ce403552257f,sofa,"['pillow', 'cushion', 'seat', 'back', 'backrest', 'base', 'support', 'armrest']",sofa
a57bd897-9dfb-48dc-9c8e-8860ad722575,trolley,"['top_panel', 'handle', 'bottom_panel', 'support', 'wheel']",trolley
5bf46083-7b74-4c61-a5f0-43f1bafaf7bd,trolley,"['support', 'wheel', 'shelf']",trolley
9eda20bc-26dc-42b8-a7b2-f989ca438f0e,trolley,"['wheel', 'base', 'bottom_panel', 'top_panel', 'support']",trolley
c80cda33-0f97-4ddc-801d-02cabc7757c0,trolley,"['wheel', 'leg', 'top_panel', 'bottom_panel']",trolley
b42c38ec-fb62-45c8-b989-cb99b75233bb,trolley,"['wheel', 'bottom_panel', 'top_panel', 'handle', 'support']",trolley
1d02dccf-a813-4de8-b8db-be0ec663cebe,trolley,"['bottom_panel', 'support', 'wheel', 'top_panel', 'shelf']",trolley
37f2a884-2234-487d-b9b3-4e78f48f3ce7,trolley,"['wheel', 'handle', 'top_panel', 'bottom_panel', 'support', 'leg']",trolley
4dd96eb9-d3d1-442f-a90d-4ef436a4ab15,trolley,"['shelf', 'wheel', 'support']",trolley
0e469f57-e317-4301-bc11-7db6a418af42,gazebos,"['rails', 'pillars', 'floor', 'slab']",gazebos
9c7da003-8c98-46c2-b287-7c8e9678306d,gazebos,"['floor', 'pillars', 'slab']",gazebos
06d0916c-7faf-4f7a-b85e-8461659bd6ac,gazebos,"['floor', 'slab', 'pillars']",gazebos
70a610c6-a9f7-41ba-9d67-5e261a5989ec,sun loungers,"['frame', 'leg', 'seat']",sun loungers
6fa344b5-7118-4cd2-abf4-edd3f63fbb23,planter,"['leg', 'containing_things', 'container', 'foot_base']",planter
cc2dee39-fc5a-4690-9041-c636fcbe3836,planter,"['head', 'containing_things', 'container', 'foot_base', 'leg']",planter
d73717c6-d0f9-4ac4-a524-c271521cddc6,planter,"['containing_things', 'container', 'foot_base', 'leg']",planter
77a099d7-9d52-4ddc-92e8-2ae0c7bade55,gazebos,"['slab', 'floor', 'pillars', 'beam']",gazebos
a557c3fc-c13d-4b6e-908a-17880719fea8,dresser,"['vertical_side_panel', 'handle', 'back_panel', 'drawer', 'bottom_panel', 'top_panel', 'leg']",dresser
1f1f046b-5b18-496a-be55-dc8a618718b8,dresser,"['handle', 'bottom_panel', 'back_panel', 'vertical_side_panel', 'leg', 'drawer', 'top_panel']",dresser
27584b36-2276-49e9-aea9-894a77a2a05c,dresser,"['door', 'handle', 'top_panel', 'bottom_panel', 'back_panel', 'leg', 'drawer', 'vertical_side_panel']",dresser
1d7dd2f3-89e5-4a6e-b0da-7d52c078f1fa,gazebos,"['pillars', 'slab', 'floor', 'rails']",gazebos
be879b2e-c45b-48cb-bb4f-9f7e13fbcb40,dresser,"['top_panel', 'back_panel', 'vertical_side_panel', 'bottom_panel', 'drawer', 'leg', 'handle']",dresser
3c1ad2e7-2459-46cb-bccd-eb18f3d7ae65,gazebos,"['pillars', 'table', 'floor', 'slab']",gazebos
9c48f5f2-f4a1-4e5a-a2f6-f10068e7a761,gazebos,"['beam', 'pillars', 'slab', 'floor']",gazebos
4d6e357a-701b-4e5e-957d-31506704cfca,gazebos,"['pillars', 'slab', 'floor', 'beam']",gazebos
5a39f03e-2f78-4d4e-8655-66d17f6b6d80,gazebos,"['floor', 'slab', 'pillars', 'bench']",gazebos
9a56b422-7d87-4935-aa70-c00a13bbecc9,gazebos,"['pillars', 'slab', 'floor']",gazebos
78021651-ca47-4818-bb48-9a57014e83c0,gazebos,"['slab', 'floor', 'rails', 'pillars']",gazebos
ed9029eb-1170-4c6b-b783-29357a0782f8,gazebos,"['floor', 'pillars', 'slab', 'bench']",gazebos
283354e7-554b-458a-aa4f-2257c68d69e2,gazebos,"['floor', 'pillars', 'beam', 'slab']",gazebos
1999b0c4-292d-44b0-842c-12d2bfa1ef09,gazebos,"['rails', 'beam', 'floor', 'slab', 'pillars']",gazebos
d02e8885-6bc0-4979-97d1-915ca3444c16,gazebos,"['floor', 'pillars', 'rails', 'slab']",gazebos
2ce2ac93-181c-444b-a935-affd0d83ca30,gazebos,"['slab', 'beam', 'floor', 'bench', 'rails']",gazebos
5c06b579-cfba-42d5-9bdc-e38c0ef423e7,gazebos,"['floor', 'rails', 'pillars', 'slab']",gazebos
e0d7ddfc-6a90-4ce4-ac6f-eb483dc75314,gazebos,"['slab', 'rails', 'pillars', 'floor', 'bench']",gazebos
0474f506-ddb9-48d3-9830-199404519d62,love seat,"['leg', 'seat', 'cushion', 'armrest', 'back']",love seat
43294cd9-1812-4378-9a3b-849922e3e7dd,love seat,"['armrest', 'back', 'seat', 'leg']",love seat
9bb17d52-49e4-4642-b618-ce40c10dd50e,love seat,"['leg', 'seat', 'cushion', 'armrest', 'back']",love seat
9a6a5e8f-6bf0-4223-8b33-209661a4270b,fans,"['motor_box', 'downrod', 'canopy', 'blade_bracket', 'blade']",fans
a81d7fbb-6d06-4ab2-bacf-fcce605a8cd5,fans,"['downrod', 'motor_box', 'canopy', 'blade_bracket', 'blade']",fans
845e18e3-980b-4518-8ae0-e8acb4fa2644,fans,"['downrod', 'motor_box', 'canopy', 'blade_bracket', 'blade']",fans
285d042e-2610-46e9-a3c3-74f56b0845a7,fans,"['canopy', 'motor_box', 'downrod', 'blade_bracket', 'blade']",fans
38be0f37-0364-4910-94a8-2e9d5c3cc1d0,fans,"['downrod', 'motor_box', 'canopy', 'blade_bracket', 'blade']",fans
c3a4b5dd-06a1-4c18-8dcd-10cc07ad867b,fans,"['downrod', 'motor_box', 'canopy', 'blade_bracket', 'blade']",fans
e64fc14c-9701-4d96-8e46-631475a30f83,fans,"['motor_box', 'downrod', 'canopy', 'blade_bracket', 'blade']",fans
21c58266-bdd1-4352-8686-6ba95d521504,fans,"['downrod', 'motor_box', 'canopy', 'blade_bracket', 'blade']",fans
860399b8-68df-41fe-acf5-96ebcbe39008,airplane,"['back_flap', 'propeller_blade', 'enginestretcher', 'wing', 'fin', 'windows', 'windshield', 'body']",airplane
1eff690f-a081-430f-b040-6c2fbf6f304c,airplane,"['body', 'door', 'windows', 'windshield', 'wing', 'back_flap', 'fin', 'propeller_blade', 'enginestretcher']",airplane
3221e2be-4b2a-4d23-a0da-faebc540bb32,trolley,"['bottom_panel', 'top_panel', 'shelf', 'wheel', 'support']",trolley
b0dbd55b-832e-48a9-9fd7-1bb1eb06585f,trolley,"['support', 'wheel', 'top_panel']",trolley
ed7ebdd6-aecd-4cfe-8f80-51744ce31430,trolley,"['shelf', 'top_panel', 'door', 'vertical_divider_panel', 'leg', 'back_panel', 'handle', 'wheel']",trolley
da8874ce-15e9-4968-a7d6-a26731058fda,tray,"['handle', 'surface', 'frame']",tray
e992c897-18ed-4738-89e8-b2c36f0a1b72,tray,"['handle', 'frame', 'surface']",tray
5ef67a8d-c175-48cf-9d33-cad29dc80916,tray,"['handle', 'support', 'frame', 'surface', 'leg']",tray
7e120409-9eeb-4c55-90bb-2a25151febe3,tray,"['handle', 'surface', 'frame', 'leg', 'support']",tray
6267e91f-453a-43b2-a371-84539d5cb78b,tray,"['surface', 'frame', 'leg', 'support', 'bottom']",tray
e02a7525-d6b0-4ae1-8d0f-e3c154419590,tray,"['handle', 'surface', 'frame', 'bottom']",tray
3e175ac6-9159-4297-b390-1fbdaf7b4fe8,tray,"['frame', 'surface', 'handle']",tray
a7917ae0-19c6-4b52-9be7-bc66dad6414b,tray,"['surface', 'frame', 'bottom', 'handle', 'leg']",tray
87555e82-e28b-476e-b640-f9ce232640fc,tray,"['frame', 'bottom', 'surface', 'leg', 'support']",tray
a1b58357-5be2-440a-8790-9419777465ea,tray,"['surface', 'support', 'frame', 'handle']",tray
05d6c5c2-94ab-4fa8-8c2f-63e676ca5fa5,tray,"['tray_inner', 'surface', 'bottom', 'support', 'leg', 'handle']",tray
bcb1f259-ef64-4cd4-bf91-43bd0b1dd596,gazebos,"['rails', 'slab', 'pillars', 'bench']",gazebos
46dab396-f110-4c1d-a43d-58cf30b47197,gazebos,"['slab', 'floor', 'pillars', 'rails']",gazebos
e5893fb6-facd-4d8c-a1c1-b5f89d07e189,gazebos,"['floor', 'rails', 'bench', 'pillars', 'slab']",gazebos
9bd9b776-e8ff-4084-86ec-c64ed5325219,gazebos,"['slab', 'rails', 'pillars', 'floor']",gazebos
a937a52f-6c8c-4277-a148-1675205daf9f,garbage bin,"['handle', 'lid', 'body']",garbage bin
ad36db1d-9edb-48ee-aef7-7093f629cc04,garbage bin,"['lid', 'flapper', 'body']",garbage bin
330c1753-c2fc-4d72-a9bc-8355180df2e4,garbage bin,"['lid', 'body', 'handle']",garbage bin
6efc5e7c-63bf-44aa-bb97-9d3695549816,garbage bin,"['body', 'handle', 'lid']",garbage bin
81a58107-445c-4da6-9bd3-f8299e8a206a,gazebos,"['floor', 'pillars', 'slab', 'rails']",gazebos
444ce399-c389-48e6-b46c-18d3c781bbcf,garbage bin,"['body', 'flapper', 'handle']",garbage bin
7c73a170-b02a-4c47-b5a2-4f04828074f4,garbage bin,"['body', 'lid', 'support', 'leg']",garbage bin
ff27497c-721a-4621-8ac3-ee5d72622e47,gazebos,"['pillars', 'slab', 'rails', 'floor']",gazebos
b33886a9-b32a-420b-b6e0-b3d28470e866,gazebos,"['floor', 'rails', 'pillars', 'slab', 'bench']",gazebos
9601c4e6-e8db-4ea4-a892-8b90d1703fae,garbage bin,"['lid', 'body', 'handle']",garbage bin
d724feac-0057-4bac-80d5-925a5f016834,gazebos,"['rails', 'pillars', 'floor', 'bench', 'slab']",gazebos
cfd274a6-4582-4ab2-9b5b-d76e81b2632d,garbage bin,"['flapper', 'lid', 'body', 'handle']",garbage bin
c6b89b17-16c5-4077-a4cb-091429c59411,garbage bin,"['lid', 'body', 'handle']",garbage bin
21c73f26-7cfd-4009-9373-1b03b7b70c1b,gazebos,"['pillars', 'floor', 'rails', 'slab']",gazebos
67ed2fdb-571f-4bdd-b41f-b57f363c31c4,garbage bin,"['lid', 'body', 'handle']",garbage bin
f8d32f7c-a574-4d1f-97ce-07239daac18d,gazebos,"['beam', 'rails', 'slab', 'pillars', 'floor']",gazebos
ae3297e7-14a3-49ff-8290-1c48e011730f,gazebos,"['floor', 'slab', 'rails', 'pillars']",gazebos
17a094d7-79e2-4afa-980a-4f3e0f0c826b,garbage bin,"['body', 'lid', 'handle']",garbage bin
044f21a1-ebe4-4f45-bd95-2897d4e2781a,garbage bin,"['lid', 'body', 'handle']",garbage bin
6540757f-5016-4e45-9e6e-30ec47bf2fce,garbage bin,"['flapper', 'body', 'lid']",garbage bin
16ff4457-129c-4312-ab2f-954299c41733,shelf,"['vertical_side_panel', 'base', 'shelf', 'back_panel']",shelf
4a836fcf-ba3b-4281-a223-ec094a52b01c,garbage bin,"['body', 'lid', 'handle']",garbage bin
73cf8ce4-3dca-4a35-a4e0-277f78e854f1,gazebos,"['pillars', 'bench', 'slab', 'rails']",gazebos
2030afa8-9b1f-4d86-a7e4-831c743b94a8,shelf,"['handle', 'support', 'drawer', 'vertical_divider_panel', 'shelf', 'bottom_panel']",shelf
113ce330-81c1-403f-b142-b10b31261e9c,gazebos,"['beam', 'slab', 'pillars', 'floor', 'rails']",gazebos
757bd5f5-bef3-4265-9b88-d56b45fd22f9,garbage bin,"['body', 'lid', 'handle']",garbage bin
6a680192-14c4-436c-8ff5-656a9e140b95,gazebos,"['pillars', 'floor', 'slab']",gazebos
eb088faa-9747-4842-a4f1-e727532048d6,garbage bin,"['body', 'leg', 'lid', 'support']",garbage bin
b8d3f222-40ba-46f7-b732-04a930e34da2,garbage bin,"['leg', 'body', 'support']",garbage bin
d42627bf-c1f6-4f72-a9aa-5cb40f98ce3f,garbage bin,"['body', 'leg', 'support']",garbage bin
cf382098-c8ea-4014-9869-11a971009235,garbage bin,"['lid', 'handle', 'body']",garbage bin
19847b58-bf72-4ae6-9aec-de1e24603835,sports table,"['legs', 'cabinet', 'play_field', 'corner_pockets', 'side_pockets', 'cushion', 'ball_retrieving_pocket', 'cue_stick']",sports table
5a00f089-fffb-4634-a122-4f654e883c5f,garbage bin,"['support', 'body', 'leg']",garbage bin
