model_id,tuples
973a311d-3eac-4d33-9380-66094e4ac432,"{""headboard"": ""wood"", ""leg"": ""metal"", ""bedsheet"": ""fabric"", ""support"": ""metal"", ""mattress"": ""fabric"", ""base"": ""wood""}"
2e6365fa-5a5a-4e1f-9fed-092bb3c1f1e6,"{""design"": ""metal"", ""seat"": ""fabric"", ""base"": ""wood""}"
401379d4-c9dc-4429-bda1-453dc6a7bfa5,"{""container"": ""ceramic"", ""base"": ""ceramic"", ""head"": ""metal"", ""design"": ""metal"", ""support"": ""metal"", ""containing_things"": ""plastic""}"
a8047585-dbb9-4577-8a64-aa1f6ab48223,"{""containing_things"": ""metal"", ""container"": ""ceramic"", ""base"": ""metal""}"
0854d392-ba2d-4744-9cd8-e6e21b357bc7,"{""rod"": ""metal"", ""socket"": ""metal"", ""arm"": ""metal"", ""support"": ""metal"", ""bulb"": ""glass"", ""shade_cloth"": ""fabric"", ""base"": ""metal""}"
d4778d47-4d88-4ed9-9506-ee009136b3b2,"{""back_panel"": ""wood"", ""drawer"": ""wood"", ""vertical_side_panel"": ""wood"", ""leg"": ""metal"", ""top_panel"": ""wood"", ""handle"": ""metal"", ""base"": ""metal"", ""bottom_panel"": ""wood""}"
5e48478d-97b9-4ca1-8067-c0ee189f4219,"{""cushion"": ""fabric"", ""leg"": ""metal"", ""base"": ""metal"", ""backrest"": ""metal"", ""pillow"": ""fabric""}"
9f506d0c-4d6b-4db6-8317-7cc28797d874,"{""seat_cushion"": ""leather"", ""base"": ""metal"", ""leg"": ""metal""}"
2cf1d9d9-3aaa-4928-a1a6-ae479263fcd4,"{""seat"": ""fabric"", ""leg"": ""metal"", ""base"": ""metal""}"
9956d75b-50aa-4866-9380-270d009b52a6,"{""headboard"": ""wood"", ""base"": ""metal"", ""bedskirt"": ""leather"", ""mattress"": ""fabric"", ""pillow"": ""fabric""}"
e48a2d22-63ba-48f1-bcaf-da57870da11f,"{""container"": ""ceramic"", ""foot_base"": ""plastic"", ""containing_things"": ""plastic""}"
4f5bec20-0d1c-408f-9da5-a8973cc2a345,"{""containing_things"": ""metal"", ""head"": ""metal"", ""container"": ""metal""}"
8ae4e659-cdf0-4254-be71-37df3baf915f,"{""base"": ""ceramic"", ""container"": ""ceramic"", ""containing_things"": ""plastic""}"
077b9996-e004-4cb8-a160-e9fd8f822c38,"{""leg"": ""metal"", ""base"": ""metal"", ""support"": ""metal"", ""top"": ""metal""}"
557d7445-58d2-46a2-b15e-9cfe28071c06,"{""leg"": ""metal"", ""back"": ""leather"", ""armrest"": ""plastic"", ""support"": ""metal"", ""seat"": ""leather""}"
620e25e1-4931-44c3-926b-27461d4b71a4,"{""support"": ""metal"", ""back"": ""fabric"", ""seat"": ""fabric"", ""base"": ""metal"", ""leg"": ""metal"", ""leveller"": ""plastic"", ""pillow"": ""fabric""}"
9bea14d0-c0b6-4409-80c3-2e2a04da9d18,"{""seat"": ""fabric"", ""back"": ""fabric"", ""leg"": ""metal"", ""armrest"": ""metal"", ""base"": ""metal""}"
b4ea431d-b57c-49f6-b2b4-9f67f3ac7fc1,"{""base"": ""metal"", ""top"": ""metal"", ""support"": ""metal""}"
fde2d542-00e7-4be6-a410-41313d6930c9,"{""back_panel"": ""metal"", ""base"": ""metal"", ""vertical_side_panel"": ""metal"", ""top_panel"": ""metal"", ""shelf"": ""metal""}"
a57f15ab-9fe9-4d1c-ba6e-e304a7773382,"{""seat_cushion"": ""fabric"", ""support"": ""wood"", ""base"": ""wood""}"
8a443127-688c-486a-99ec-d770fc962862,"{""leg"": ""metal"", ""support"": ""metal"", ""top"": ""metal""}"
dcfe5710-2511-41f7-b755-b67ea6875194,"{""cushion"": ""leather"", ""leg"": ""metal"", ""support"": ""metal"", ""seat"": ""leather"", ""armrest"": ""plastic"", ""back"": ""leather""}"
5b87beb1-b2e4-4b6e-b134-0e6a405f50df,"{""seat"": ""fabric"", ""seat_cushion"": ""fabric"", ""leg"": ""wood"", ""base"": ""wood"", ""support"": ""metal""}"
ed1931f2-d4d8-437d-9c55-8f386be112f9,"{""back"": ""leather"", ""base"": ""metal"", ""seat"": ""leather""}"
93c1e23c-c0e4-4c90-bbdd-267b8bcc5401,"{""base"": ""ceramic"", ""containing_things"": ""plastic"", ""container"": ""ceramic""}"
669c2830-0019-47c6-b3bc-e1773e9ff641,"{""containing_things"": ""metal"", ""container"": ""ceramic"", ""design"": ""metal""}"
576f4d21-10a3-4594-a59e-ea7e32d3175a,"{""design"": ""metal"", ""base"": ""wood"", ""seat"": ""leather""}"
c582961e-98cf-4bfa-9add-f527664d942f,"{""top"": ""metal"", ""base"": ""metal"", ""leg"": ""metal""}"
f95bebe1-c696-4aa4-b9bb-ca7703074fe7,"{""leg"": ""metal"", ""support"": ""metal"", ""base"": ""metal"", ""top"": ""metal"", ""tabletop_frame"": ""metal""}"
1e9ec1ba-5405-405e-b824-5581e46728c0,"{""pillow"": ""fabric"", ""leg"": ""metal"", ""armrest"": ""wood"", ""back"": ""fabric"", ""base"": ""metal"", ""seat"": ""fabric""}"
7b7460ad-c5ab-4ff1-a582-236ef7715ef8,"{""leg"": ""metal"", ""cushion"": ""leather"", ""seat"": ""leather"", ""back"": ""leather"", ""armrest"": ""plastic""}"
a09f8acc-5bc8-43a4-90c8-b309065359d7,"{""containing_things"": ""plastic"", ""base"": ""ceramic"", ""head"": ""plastic"", ""container"": ""ceramic""}"
09a235d5-c157-4edd-81be-68e309c7eb3e,"{""containing_things"": ""plastic"", ""container"": ""ceramic"", ""foot_base"": ""plastic""}"
2913a6f1-fbb3-42f3-9114-f5939b8be8bd,"{""bush"": ""plastic"", ""leg"": ""metal"", ""seat"": ""leather"", ""back"": ""leather""}"
710283db-2b22-40bd-856f-21d839343c37,"{""back"": ""leather"", ""leg"": ""wood"", ""bush"": ""plastic"", ""seat"": ""leather"", ""base"": ""wood"", ""armrest"": ""fabric""}"
9f92a66f-635a-409e-81aa-ee7de26968da,"{""seat_cushion"": ""fabric"", ""support"": ""wood"", ""base"": ""wood"", ""design"": ""metal""}"
cb38ec42-56c9-409c-9e8a-ca761466d304,"{""base"": ""metal"", ""head"": ""metal"", ""container"": ""metal"", ""containing_things"": ""metal""}"
c2227f46-6e70-47e5-af47-01eee3471ab1,"{""base"": ""metal"", ""support"": ""metal"", ""leg"": ""metal"", ""seat"": ""fabric""}"
d0d371c0-23f0-4ac1-a8e7-20716a856bef,"{""support"": ""metal"", ""lamp_surrounding_frame"": ""metal"", ""wire"": ""plastic"", ""socket"": ""plastic"", ""bulb"": ""glass""}"
64c87714-c881-4da7-b9d4-f062eefb04e1,"{""leg"": ""metal"", ""base"": ""wood"", ""pillow"": ""fabric"", ""headboard"": ""wood"", ""mattress"": ""fabric""}"
51d764ab-6079-4156-b1d1-d3aba581c503,"{""wire"": ""plastic"", ""design"": ""metal"", ""base"": ""metal"", ""support"": ""metal"", ""lamp_surrounding_frame"": ""metal"", ""bulb"": ""glass"", ""socket"": ""plastic""}"
4a674023-273c-4b21-8b7f-9e65dcff2de8,"{""support"": ""wood"", ""design"": ""wood"", ""leg"": ""wood"", ""bush"": ""plastic"", ""seat"": ""wood"", ""base"": ""wood""}"
f38c44b3-f0a5-4279-b83b-95427b04c303,"{""base"": ""metal"", ""top"": ""metal"", ""drawer"": ""metal"", ""leg"": ""metal"", ""handle"": ""metal"", ""support"": ""metal"", ""design"": ""metal"", ""cabinet"": ""metal""}"
e55e1f59-87bb-4d5e-ae04-81cfa8007e87,"{""leg"": ""metal"", ""bottom_panel"": ""metal"", ""vertical_side_panel"": ""metal"", ""top_panel"": ""metal"", ""drawer"": ""metal"", ""back_panel"": ""metal""}"
738301cc-c969-4476-b742-a6466359b829,"{""wire"": ""plastic"", ""lamp_surrounding_frame"": ""metal"", ""base"": ""metal"", ""support"": ""metal"", ""bulb"": ""metal"", ""socket"": ""plastic""}"
8e74d90a-50ed-442e-9fc6-828f5910c2dc,"{""seat_cushion"": ""leather"", ""seat"": ""leather"", ""support"": ""metal"", ""leg"": ""metal"", ""base"": ""metal""}"
4ffd0e38-3036-4476-8fdc-cc09aec186c3,"{""drawer"": ""wood"", ""handle"": ""metal"", ""base"": ""wood"", ""leg"": ""metal"", ""bush"": ""plastic"", ""tabletop_frame"": ""wood"", ""support"": ""metal""}"
7adf0831-6d81-41fe-aa2b-e63f54687057,"{""bush"": ""plastic"", ""leg"": ""wood"", ""top_panel"": ""wood"", ""vertical_side_panel"": ""wood"", ""door"": ""wood"", ""back_panel"": ""wood"", ""bottom_panel"": ""wood"", ""handle"": ""metal""}"
6c4b6559-85d6-4348-9141-488ddb5dc9d8,"{""support"": ""wood"", ""seat"": ""leather"", ""design"": ""wood"", ""base"": ""wood"", ""leg"": ""wood""}"
2eb2c4d4-c8b0-40a3-b356-cd9904ac1b69,"{""top"": ""marble"", ""leg"": ""metal"", ""support"": ""metal"", ""base"": ""metal""}"
1516f936-bda8-48ca-82ec-54883e92fc08,"{""leg"": ""metal"", ""top"": ""metal"", ""base"": ""metal""}"
0c7c1b18-8aeb-4192-a42a-c595aecf777d,"{""base"": ""metal"", ""leg"": ""metal"", ""back"": ""leather"", ""seat"": ""leather""}"
c1726330-3319-426e-852d-26f427a1ee4d,"{""seat"": ""leather"", ""support"": ""metal"", ""leg"": ""metal"", ""armrest"": ""plastic"", ""backrest"": ""metal"", ""back"": ""leather""}"
878cb2b0-077e-44a5-9e3d-bf4f0d787bc4,"{""leg"": ""metal"", ""seat"": ""leather""}"
1bce4475-39a7-41c6-be3b-8d434af4cb0e,"{""handle"": ""metal"", ""drawer"": ""wood"", ""leg"": ""metal"", ""base"": ""wood"", ""top"": ""wood"", ""support"": ""metal""}"
85586667-4d8e-457b-9858-f76411500f87,"{""seat"": ""leather"", ""leg"": ""wood"", ""support"": ""wood""}"
3c380b22-97b1-4e0b-ad4f-2c7a6f31fcba,"{""base"": ""ceramic"", ""container"": ""ceramic"", ""containing_things"": ""plastic"", ""head"": ""plastic""}"
80661521-7f6c-4fbf-a1de-dd1031dd8b3e,"{""handle"": ""metal"", ""drawer"": ""wood"", ""leg"": ""metal"", ""base"": ""wood"", ""support"": ""metal"", ""top"": ""metal""}"
2661442d-8e78-4038-9bab-066900aa74a1,"{""containing_things"": ""metal"", ""base"": ""metal"", ""head"": ""metal"", ""container"": ""metal""}"
0deeec90-7d72-4b7b-b631-0f2feaa9c1d8,"{""handle"": ""metal"", ""door"": ""wood"", ""base"": ""wood"", ""support"": ""metal"", ""leg"": ""metal"", ""top"": ""marble""}"
9922d741-d284-4b7b-b83a-ff782fb68410,"{""leg"": ""metal"", ""base"": ""metal"", ""seat"": ""leather""}"
105dde09-2ad8-452f-bc58-653e5fb313c7,"{""support"": ""metal"", ""base"": ""metal"", ""rod"": ""plastic"", ""pole"": ""plastic"", ""lamp_surrounding_frame"": ""metal"", ""bulb"": ""metal"", ""socket"": ""plastic""}"
05b41219-7c6d-4446-b1e8-415184471be0,"{""bedskirt"": ""fabric"", ""leg"": ""metal"", ""pillow"": ""fabric"", ""headboard"": ""wood"", ""mattress"": ""fabric"", ""duvet"": ""fabric"", ""base"": ""metal""}"
e38c4a61-cea9-4b24-b285-0c1e7a1f2e18,"{""base"": ""metal"", ""seat"": ""fabric"", ""support"": ""metal"", ""leg"": ""metal"", ""cushion"": ""fabric""}"
7583996d-8926-43df-97d8-542a46eb77bf,"{""leg"": ""metal"", ""back"": ""leather"", ""base"": ""metal"", ""seat"": ""leather"", ""backrest"": ""metal"", ""pillow"": ""fabric""}"
19ef862b-0c1c-494b-b994-1beecd5ac26f,"{""support"": ""metal"", ""duvet"": ""fabric"", ""base"": ""wood"", ""pillow"": ""fabric"", ""headboard"": ""wood"", ""leg"": ""metal"", ""mattress"": ""fabric""}"
a76548f8-c0ba-4c89-9df8-3f6be62f4e94,"{""door"": ""wood"", ""glass"": ""glass"", ""support"": ""wood"", ""vertical_side_panel"": ""wood"", ""handle"": ""metal"", ""top_panel"": ""wood"", ""base"": ""wood"", ""bottom_panel"": ""wood"", ""vertical_divider_panel"": ""wood"", ""back_panel"": ""wood""}"
d9c23dcc-2ff6-4d37-9765-9bd9087360e2,"{""containing_things"": ""metal"", ""container"": ""metal"", ""base"": ""metal""}"
066f8256-9e46-488b-917b-c6729bfab17d,"{""seat"": ""fabric"", ""seat_cushion"": ""fabric"", ""support"": ""wood"", ""leg"": ""metal""}"
4a0105ae-c420-4ae0-a299-8a4093a9f997,"{""cushion"": ""fabric"", ""base"": ""metal"", ""leg"": ""metal"", ""backrest"": ""metal"", ""back"": ""fabric"", ""support"": ""metal"", ""seat"": ""fabric"", ""pillow"": ""fabric""}"
4ebf3c8a-ba12-4740-82c4-d0e614dacae8,"{""base"": ""metal"", ""top"": ""wood"", ""support"": ""metal""}"
4e327174-ccbd-4223-9014-dd23e1ab470f,"{""container"": ""metal"", ""head"": ""metal"", ""containing_things"": ""metal""}"
c895a960-96ee-4db4-95be-a63be4d41eb5,"{""base"": ""metal"", ""support"": ""metal"", ""top"": ""metal""}"
c8f78eb1-c9bb-4012-bb33-8d58efcefe21,"{""base"": ""metal"", ""leg"": ""metal"", ""seat"": ""fabric"", ""leveller"": ""plastic""}"
2929087f-0886-4e6e-a609-7e8883fc2acf,"{""mattress"": ""fabric"", ""base"": ""metal"", ""duvet"": ""fabric"", ""headboard"": ""wood"", ""pillow"": ""leather""}"
c9c78493-c797-4c4f-8fb4-3a9609e1298b,"{""base"": ""ceramic"", ""containing_things"": ""plastic"", ""container"": ""ceramic"", ""head"": ""plastic""}"
7bdb7890-08ae-44b4-b5f9-ef58ed0deb4a,"{""mattress"": ""fabric"", ""base"": ""metal"", ""headboard"": ""wood"", ""duvet"": ""fabric"", ""bedskirt"": ""fabric""}"
dd08994c-a94a-4e44-97ff-3fe0faac1f97,"{""seat"": ""leather"", ""back"": ""leather"", ""leg"": ""metal"", ""armrest"": ""plastic"", ""support"": ""metal""}"
b14ab957-b4f1-43e9-b9ea-1f21dac61c89,"{""support"": ""wood"", ""leg"": ""metal"", ""seat"": ""fabric""}"
362d05c5-e442-49e3-b7e4-e2480782237c,"{""base"": ""metal"", ""bush"": ""plastic"", ""leg"": ""metal"", ""cushion"": ""fabric"", ""seat"": ""fabric""}"
38c7a6d2-6302-4b5e-97de-9ea292497373,"{""support"": ""metal"", ""leg"": ""metal"", ""base"": ""metal"", ""top"": ""metal""}"
8ead3d24-fc23-4e87-8142-78bd3d3f46c2,"{""top"": ""marble"", ""leg"": ""metal"", ""base"": ""metal"", ""support"": ""metal""}"
936f5ff9-cb3d-4104-b656-fffe6596a123,"{""top"": ""wood"", ""leg"": ""metal"", ""support"": ""metal""}"
31faa39b-4b3b-4a38-b77d-6622627efc63,"{""vertical_side_panel"": ""wood"", ""bottom_panel"": ""wood"", ""leg"": ""metal"", ""bush"": ""plastic"", ""design"": ""metal"", ""door"": ""wood"", ""support"": ""metal"", ""back_panel"": ""wood"", ""top_panel"": ""wood""}"
f1ef2441-01c8-4120-b2b7-2ba663d9b92a,"{""container"": ""metal"", ""base"": ""metal"", ""containing_things"": ""metal"", ""head"": ""metal""}"
4ab52e93-2a9f-4dda-8d1d-345a4982b8ad,"{""pillow"": ""leather"", ""leg"": ""metal"", ""bedskirt"": ""leather"", ""mattress"": ""fabric"", ""headboard"": ""wood"", ""duvet"": ""fabric""}"
dcf48338-66a2-4b9f-b517-4247d48637b7,"{""bedsheet"": ""fabric"", ""leveller"": ""plastic"", ""mattress"": ""fabric"", ""leg"": ""wood"", ""design"": ""wood"", ""support"": ""wood"", ""pillow"": ""fabric"", ""base"": ""wood"", ""headboard"": ""wood""}"
bcedb956-3e89-4c06-8cc3-fea934ea16af,"{""body"": ""metal"", ""bulb"": ""glass"", ""support"": ""metal"", ""arm"": ""metal"", ""wire"": ""plastic"", ""base"": ""metal""}"
3dbc2056-8619-4448-b4a8-595be7d3d4ba,"{""back"": ""leather"", ""armrest"": ""plastic"", ""seat"": ""leather"", ""support"": ""metal"", ""leg"": ""metal""}"
3a925961-b373-4527-a867-0d35a089d158,"{""seat"": ""leather"", ""support"": ""wood"", ""leg"": ""wood""}"
cd37cfa9-1881-4bdb-946d-fdb8f1739ad5,"{""top"": ""marble"", ""bush"": ""plastic"", ""leg"": ""metal"", ""base"": ""wood""}"
dbf81ba3-1918-46e8-ab36-423f78ae7800,"{""support"": ""metal"", ""leg"": ""metal"", ""seat_cushion"": ""leather""}"
45841d06-580f-4047-9f34-b1cfd7ac3cc3,"{""seat"": ""leather"", ""base"": ""metal"", ""footrest"": ""wood"", ""armrest"": ""metal"", ""leg"": ""metal"", ""back"": ""fabric"", ""support"": ""wood""}"
c42d2d1b-61f5-49df-8b90-9e0af778e42b,"{""pillow"": ""leather"", ""headboard"": ""wood"", ""footboard"": ""metal"", ""base"": ""metal"", ""design"": ""metal"", ""leg"": ""metal"", ""duvet"": ""fabric"", ""bedskirt"": ""leather"", ""mattress"": ""fabric""}"
9eec8b04-e23d-4d61-bd9a-6c00850dcb1a,"{""containing_things"": ""plastic"", ""container"": ""ceramic"", ""base"": ""ceramic""}"
961aa72c-4930-4b1a-ae9a-cc36af093ca1,"{""wire"": ""plastic"", ""base"": ""metal"", ""arm"": ""metal"", ""bulb"": ""glass"", ""rod"": ""metal""}"
55aab2b9-2223-4130-85c8-002e453c2f86,"{""containing_things"": ""plastic"", ""base"": ""ceramic"", ""container"": ""ceramic""}"
3382cd84-c71b-45c6-80c5-13419dd673df,"{""back_panel"": ""wood"", ""top_panel"": ""wood"", ""bottom_panel"": ""wood"", ""shelf"": ""wood"", ""vertical_side_panel"": ""wood"", ""leg"": ""metal"", ""door"": ""wood"", ""handle"": ""metal""}"
6e7ebb22-18f5-48aa-a653-549eb1561e5c,"{""seat"": ""leather"", ""base"": ""metal"", ""back"": ""leather"", ""leg"": ""metal""}"
8bc4a2fa-275f-4cb6-921f-b4126a192799,"{""rod"": ""metal"", ""lamp_surrounding_frame"": ""metal"", ""base"": ""metal"", ""support"": ""metal"", ""bulb"": ""glass""}"
2bbbf725-cf97-441b-94e6-e0bb17b0b34b,"{""mattress"": ""fabric"", ""duvet"": ""fabric"", ""pillow"": ""fabric"", ""headboard"": ""wood"", ""base"": ""metal"", ""bedskirt"": ""fabric""}"
3d1bc1c3-6fd2-4f79-b19d-07d386b7f44e,"{""head"": ""metal"", ""container"": ""ceramic"", ""base"": ""ceramic"", ""containing_things"": ""metal""}"
751d7278-bdcb-4f13-96a3-036f3ecbe43e,"{""support"": ""metal"", ""top"": ""marble"", ""leg"": ""metal""}"
b201948f-f59c-4538-b4ef-abdd974c4095,"{""seat"": ""leather"", ""leg"": ""metal"", ""support"": ""metal""}"
3d220588-d61f-4f4c-95bf-6dcad0e8ea7e,"{""containing_things"": ""metal"", ""design"": ""metal"", ""container"": ""ceramic"", ""head"": ""metal"", ""base"": ""metal""}"
9743dbd8-64cb-42a8-996f-ef0cc92c6671,"{""top"": ""marble"", ""base"": ""wood"", ""drawer"": ""wood"", ""support"": ""metal"", ""handle"": ""metal"", ""leg"": ""metal""}"
a6e1fbc5-951e-49aa-8f7f-12d686f6ed3c,"{""leveller"": ""plastic"", ""support"": ""metal"", ""leg"": ""metal"", ""back"": ""leather"", ""seat"": ""leather""}"
c2d55545-17e8-45a6-a4e1-6d67a83f4103,"{""container"": ""ceramic"", ""head"": ""plastic"", ""containing_things"": ""plastic"", ""base"": ""ceramic""}"
9892153b-bc98-4c01-9a12-db1d65b51316,"{""duvet"": ""fabric"", ""leg"": ""metal"", ""headboard"": ""wood"", ""footboard"": ""metal"", ""cushion"": ""leather"", ""design"": ""metal"", ""base"": ""metal"", ""bedsheet"": ""fabric"", ""pillow"": ""leather""}"
a0e51009-8ee2-48c6-81a1-700be09f1d67,"{""leg"": ""metal"", ""base"": ""wood"", ""top"": ""metal"", ""support"": ""metal""}"
c7da7cf8-6292-4028-9a82-58a3f8c9eef4,"{""bulb"": ""glass"", ""base"": ""metal"", ""rod"": ""metal"", ""lamp_surrounding_frame"": ""glass"", ""support"": ""metal""}"
f1833173-23e7-46c5-b437-35cfb788d3cc,"{""cushion"": ""leather"", ""seat"": ""leather"", ""support"": ""metal"", ""base"": ""metal""}"
31c1d6d3-4343-43db-a999-c9bf90fb07d0,"{""top"": ""metal"", ""support"": ""metal"", ""base"": ""metal"", ""leg"": ""metal""}"
138804dd-a6c3-44e8-9e5c-c542f205851f,"{""vertical_side_panel"": ""metal"", ""back_panel"": ""metal"", ""leg"": ""metal"", ""support"": ""metal"", ""design"": ""metal"", ""bottom_panel"": ""metal"", ""handle"": ""metal"", ""door"": ""metal"", ""top_panel"": ""metal""}"
bf408699-0d5d-4a65-924a-0667286de813,"{""leg"": ""metal"", ""vertical_side_panel"": ""wood"", ""back_panel"": ""wood"", ""bottom_panel"": ""wood"", ""top_panel"": ""wood"", ""drawer"": ""wood"", ""door"": ""wood"", ""handle"": ""metal""}"
f8641620-0383-4557-8676-0d35f53bbf03,"{""support"": ""metal"", ""top"": ""metal"", ""base"": ""metal"", ""leg"": ""metal"", ""leveller"": ""plastic""}"
026a65dc-2f7e-4bc6-a947-f99cc100e694,"{""seat"": ""leather"", ""leg"": ""metal"", ""support"": ""metal""}"
b07d0d47-bd2e-4f13-b16f-cb25c8e06683,"{""support"": ""metal"", ""leg"": ""metal"", ""design"": ""metal"", ""seat"": ""fabric"", ""seat_cushion"": ""fabric"", ""pillow"": ""fabric"", ""base"": ""metal""}"
69cb6424-7f18-47d4-b1d9-a26da2ee8cf6,"{""back"": ""leather"", ""seat"": ""leather"", ""support"": ""metal"", ""leg"": ""metal""}"
28447596-190f-4397-a454-9a7eb4f708b5,"{""design"": ""metal"", ""seat_cushion"": ""fabric"", ""base"": ""wood"", ""seat"": ""fabric"", ""leg"": ""metal""}"
4677c508-bc04-4b4d-affb-7e52f9a93e19,"{""seat"": ""fabric"", ""cushion"": ""fabric"", ""back"": ""fabric"", ""pillow"": ""fabric"", ""support"": ""metal""}"
2fc88922-8fbe-4d7a-92b0-4424d37cd0a4,"{""door"": ""wood"", ""handle"": ""wood"", ""base"": ""wood"", ""leg"": ""wood""}"
6105edec-812d-4a5e-b457-b8ce07641262,"{""leg"": ""metal"", ""pillow"": ""fabric"", ""headboard"": ""wood"", ""duvet"": ""fabric"", ""mattress"": ""fabric"", ""bedskirt"": ""fabric"", ""base"": ""metal""}"
4ca089e8-b5b7-4f8f-8abd-fb2f7762f111,"{""back"": ""leather"", ""cushion"": ""leather"", ""armrest"": ""wood"", ""leg"": ""wood"", ""seat"": ""leather"", ""base"": ""wood"", ""backrest"": ""wood""}"
1c70991d-cff4-413f-8921-00fb67266115,"{""leveller"": ""plastic"", ""leg"": ""metal"", ""base"": ""metal"", ""seat"": ""fabric"", ""support"": ""metal""}"
1597a69e-abc1-47af-925e-cef79d95599a,"{""bottom_panel"": ""wood"", ""seat"": ""fabric"", ""base"": ""wood"", ""seat_cushion"": ""fabric""}"
d43cfb87-7bbe-4450-80bb-4e5f0255eba3,"{""support"": ""wood"", ""leg"": ""wood"", ""seat"": ""leather"", ""bush"": ""plastic"", ""backrest"": ""fabric"", ""back"": ""wood"", ""armrest"": ""fabric""}"
e98aee7d-54ed-48e6-a78b-f08736ed280a,"{""seat"": ""fabric"", ""back"": ""fabric"", ""base"": ""metal"", ""seat_cushion"": ""fabric"", ""support"": ""metal""}"
0006a1db-b48d-4997-8a40-f48444e6ccf7,"{""shade_cloth"": ""fabric"", ""rod"": ""metal"", ""bulb"": ""glass"", ""support"": ""metal"", ""body"": ""metal"", ""arm"": ""metal"", ""base"": ""metal"", ""socket"": ""metal""}"
bf1e7edd-7850-4320-93bb-9a76dce8ddaa,"{""top"": ""wood"", ""base"": ""metal"", ""leg"": ""metal""}"
e03d157d-8b6b-4171-ac99-9a94ddb7cf20,"{""back"": ""leather"", ""seat"": ""leather"", ""leg"": ""metal""}"
b97a96d1-a10d-40e1-9bfd-0f689d6885da,"{""base"": ""metal"", ""support"": ""metal"", ""leg"": ""metal"", ""seat"": ""fabric""}"
057e3cd0-a2af-488b-85f7-f656ec123464,"{""base"": ""metal"", ""container"": ""metal"", ""containing_things"": ""metal""}"
392ddf6d-0c3a-4b51-a2aa-3eb60abf207f,"{""leg"": ""metal"", ""top"": ""wood"", ""base"": ""wood""}"
ddfb2a8a-c981-449c-babb-a2f71ad621a1,"{""design"": ""metal"", ""seat"": ""leather"", ""cushion"": ""leather"", ""base"": ""metal"", ""leg"": ""metal"", ""leveller"": ""plastic""}"
c03475da-139c-42b6-85b6-97203f1539c0,"{""socket"": ""plastic"", ""lamp_surrounding_frame"": ""metal"", ""bulb"": ""glass"", ""base"": ""metal"", ""support"": ""metal""}"
aee380aa-219a-4b82-a27a-dcf1f3174d47,"{""arm"": ""metal"", ""bulb"": ""glass"", ""socket"": ""metal"", ""support"": ""metal"", ""body"": ""metal"", ""base"": ""metal"", ""shade_cloth"": ""fabric""}"
